videogames,videogamesLabel,fictionalUniverseLabel,followsLabel,followedByLabel,basedOnLabel
http://www.wikidata.org/entity/Q796132,Neon Genesis Evangelion,,,,
http://www.wikidata.org/entity/Q811025,Battlezone,,,,
http://www.wikidata.org/entity/Q784714,MAG,,,,
http://www.wikidata.org/entity/Q796529,Far Cry 3,,Far Cry 2,Far Cry 4,
http://www.wikidata.org/entity/Q786464,Gon,,,,
http://www.wikidata.org/entity/Q798519,Mission: Impossible,,,,
http://www.wikidata.org/entity/Q782279,Project Gotham Racing 3,,,,
http://www.wikidata.org/entity/Q784143,Call of Duty 2: Big Red One,,,,
http://www.wikidata.org/entity/Q785735,Test Drive 2001,,,,
http://www.wikidata.org/entity/Q787462,Golden Axe II,,,,
http://www.wikidata.org/entity/Q794150,Aztec Challenge,,,,
http://www.wikidata.org/entity/Q795151,B.C. II: Grog's Revenge,,,,
http://www.wikidata.org/entity/Q795164,B.C.'s Quest for Tires,,,,
http://www.wikidata.org/entity/Q797243,BZFlag,,,,
http://www.wikidata.org/entity/Q805148,Ballance,,,,
http://www.wikidata.org/entity/Q812788,Be-Bop High School,,,,
http://www.wikidata.org/entity/Q813305,TrackMania 2,,,,
http://www.wikidata.org/entity/Q780496,Wonder Boy,,,,
http://www.wikidata.org/entity/Q815412,Light Up,,,,
http://www.wikidata.org/entity/Q806330,Bandits,,,,
http://www.wikidata.org/entity/Q785417,A2 Racer,,,,
http://www.wikidata.org/entity/Q795360,Thief: Deadly Shadows,,Thief II,Thief,
http://www.wikidata.org/entity/Q781306,Battle Master,,,,
http://www.wikidata.org/entity/Q786434,Drift City,,,,
http://www.wikidata.org/entity/Q810990,Battle City,,,,
http://www.wikidata.org/entity/Q812837,Beach Spikers,,,,
http://www.wikidata.org/entity/Q812832,Beach Head,,,,
http://www.wikidata.org/entity/Q814975,Bejeweled,,,,
http://www.wikidata.org/entity/Q804628,Balance of Power,,,Balance of Power: The 1990 Edition,
http://www.wikidata.org/entity/Q795365,Thief II,,Thief: The Dark Project,Thief: Deadly Shadows,
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,,Battlefield 1942,Battlefield 2,
http://www.wikidata.org/entity/Q779699,Ninja Gaiden 3,,,,
http://www.wikidata.org/entity/Q780045,Driver 76,,,,
http://www.wikidata.org/entity/Q781169,Transformers: Fall of Cybertron,,,,
http://www.wikidata.org/entity/Q786669,X-It,,,,
http://www.wikidata.org/entity/Q787151,JBSS BAHN,,,,
http://www.wikidata.org/entity/Q788134,Marvel vs. Capcom 3: Fate of Two Worlds,,,,
http://www.wikidata.org/entity/Q796139,Captain America: Super Soldier,,,,
http://www.wikidata.org/entity/Q796643,Ganbare Goemon 2: Kiteretsu Shōgun Magginesu,,,,
http://www.wikidata.org/entity/Q796916,Brothers in Arms: Road to Hill 30,,,,
http://www.wikidata.org/entity/Q798365,CT Special Forces,,,,
http://www.wikidata.org/entity/Q811024,Battlefield 2142,,Battlefield 2,Battlefield: Bad Company,
http://www.wikidata.org/entity/Q816451,Tomb Raider II,,Tomb Raider,Tomb Raider III,
http://www.wikidata.org/entity/Q816152,Below the Root,,,,
http://www.wikidata.org/entity/Q779227,FIFA Street 3,,,,
http://www.wikidata.org/entity/Q779988,Rapid Racer,,,,
http://www.wikidata.org/entity/Q783493,Panorama Cotton,,,,
http://www.wikidata.org/entity/Q784447,Puzzle Bobble 3,,,,
http://www.wikidata.org/entity/Q785278,Pac-Mania,,,,
http://www.wikidata.org/entity/Q810986,Battle Chess,,,,
http://www.wikidata.org/entity/Q811001,Battle Realms,,,,
http://www.wikidata.org/entity/Q811026,Battlezone II: Combat Commander,,,,
http://www.wikidata.org/entity/Q783376,Port Royale 2,,"Port Royale: Gold, Power and Pirates",Port Royale 3: Pirates & Merchants,
http://www.wikidata.org/entity/Q791432,Battlefield Play4Free,,Battlefield Online,Battlefield 3,
http://www.wikidata.org/entity/Q780225,Battle Stadium D.O.N,,,,
http://www.wikidata.org/entity/Q784870,Auto Club Revolution,,,,
http://www.wikidata.org/entity/Q790423,Avencast: Rise of the Mage,,,,
http://www.wikidata.org/entity/Q791569,Bayonetta,,,,
http://www.wikidata.org/entity/Q796776,Half-Life: Decay,,,,
http://www.wikidata.org/entity/Q806455,Bangai-O Spirits,,,,
http://www.wikidata.org/entity/Q806590,Banjo-Kazooie: Grunty's Revenge,,,,
http://www.wikidata.org/entity/Q788762,S.T.A.L.K.E.R.: Call of Pripyat,S.T.A.L.K.E.R. universe,S.T.A.L.K.E.R.: Clear Sky,,
http://www.wikidata.org/entity/Q782084,FIFA Manager 11,,,,
http://www.wikidata.org/entity/Q788416,DX Studio,,,,
http://www.wikidata.org/entity/Q810761,Baten Kaitos: Eternal Wings and the Lost Ocean,,,,
http://www.wikidata.org/entity/Q810982,Battle Bugs,,,,
http://www.wikidata.org/entity/Q816034,Pokémon Black and White,,,,
http://www.wikidata.org/entity/Q798665,Bad Day on the Midway,,Gingerbread Man,Have a Bad Day,
http://www.wikidata.org/entity/Q791418,BattleForge,,,,
http://www.wikidata.org/entity/Q795078,Tap Sonic,,,,
http://www.wikidata.org/entity/Q803895,Biomotor Unitron,,,,
http://www.wikidata.org/entity/Q814145,Beetle Adventure Racing!,,,,
http://www.wikidata.org/entity/Q806598,Banjo-Tooie,,Banjo-Kazooie,Banjo-Kazooie: Nuts & Bolts,
http://www.wikidata.org/entity/Q804859,Baldur's Gate II: Shadows of Amn,,Baldur's Gate,,Dungeons & Dragons
http://www.wikidata.org/entity/Q783839,Midnight Club 3: Dub Edition,,Midnight Club II,Midnight Club: Los Angeles,
http://www.wikidata.org/entity/Q791439,Battlefield 1942,,,Battlefield Vietnam,
http://www.wikidata.org/entity/Q804851,Baldur's Gate: Dark Alliance,,,Baldur's Gate: Dark Alliance II,Dungeons & Dragons
http://www.wikidata.org/entity/Q794367,Beyond Good & Evil,,Beyond Good & Evil 2,,
http://www.wikidata.org/entity/Q804850,Baldur's Gate: Dark Alliance II,,Baldur's Gate: Dark Alliance,,Dungeons & Dragons
http://www.wikidata.org/entity/Q811018,Battlefield 1943,,Battlefield Heroes,Battlefield: Bad Company 2,
http://www.wikidata.org/entity/Q806592,Banjo-Kazooie: Nuts & Bolts,,Banjo-Tooie,,
http://www.wikidata.org/entity/Q791454,Battlefield 3,,Battlefield 2,Battlefield 4,
http://www.wikidata.org/entity/Q796510,Breath of Fire IV,,,Breath of Fire: Dragon Quarter,
http://www.wikidata.org/entity/Q1987326,Fullmetal Alchemist: Dual Sympathy,Fullmetal Alchemist,,,
http://www.wikidata.org/entity/Q1976608,Q1976608,,,,
http://www.wikidata.org/entity/Q1978042,Q1978042,,,,
http://www.wikidata.org/entity/Q1979518,Q1979518,,,,
http://www.wikidata.org/entity/Q1981738,Q1981738,,,,
http://www.wikidata.org/entity/Q1982390,Q1982390,,,,
http://www.wikidata.org/entity/Q1983743,Q1983743,,,,
http://www.wikidata.org/entity/Q1991069,Q1991069,,,,
http://www.wikidata.org/entity/Q1984093,The Great Escape,,,,
http://www.wikidata.org/entity/Q1980812,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",,,,
http://www.wikidata.org/entity/Q1978200,Twisted Metal III,,,,
http://www.wikidata.org/entity/Q1979142,Light Crusader,,,,
http://www.wikidata.org/entity/Q1981923,Supreme Ruler 2010,,,,
http://www.wikidata.org/entity/Q1983270,Time Gal,,,,
http://www.wikidata.org/entity/Q1987436,Rosco McQueen Firefighter Extreme,,,,
http://www.wikidata.org/entity/Q1988834,The Ship,,,,
http://www.wikidata.org/entity/Q1989599,The Addams Family,,,,
http://www.wikidata.org/entity/Q1991333,International Superstar Soccer Pro 98,,,,
http://www.wikidata.org/entity/Q1987193,Metroid Prime 3: Corruption,,,Metroid Prime 4,
http://www.wikidata.org/entity/Q1977484,Neocron,,,Neocron 2: Beyond Dome of York,
http://www.wikidata.org/entity/Q1989029,Warsong,,,,
http://www.wikidata.org/entity/Q1982208,Mobile Suit Gundam: Gundam vs. Gundam,,,,
http://www.wikidata.org/entity/Q1982282,Gundam Side Story 0079: Rise from the Ashes,,,,
http://www.wikidata.org/entity/Q1982260,Mobile Suit Gundam: Gundam vs. Gundam Next,,,,
http://www.wikidata.org/entity/Q1984732,KiKi KaiKai,,,,
http://www.wikidata.org/entity/Q1984719,Spider-Man and Venom: Maximum Carnage,,,,
http://www.wikidata.org/entity/Q1986371,Super Punch-Out!!,,,,
http://www.wikidata.org/entity/Q1988393,Obliterator,,,,
http://www.wikidata.org/entity/Q1988536,He-Man: Power of Grayskull,,,,
http://www.wikidata.org/entity/Q1988494,Super Robot Wars 64,,,,
http://www.wikidata.org/entity/Q1990303,Cyber Nations,,,,
http://www.wikidata.org/entity/Q1990913,WWE SmackDown vs. Raw 2008,,,,
http://www.wikidata.org/entity/Q1986123,Toy Story Mania!,,,,
http://www.wikidata.org/entity/Q1976044,They Hunger,,,,
http://www.wikidata.org/entity/Q1977545,Cossacks: Back to War,,,,
http://www.wikidata.org/entity/Q1980593,Road Fighter,,,,
http://www.wikidata.org/entity/Q1987801,Harrier Attack,,,,
http://www.wikidata.org/entity/Q1988293,Popotan,,,,
http://www.wikidata.org/entity/Q1988471,FIFA Football 2005,,,,
http://www.wikidata.org/entity/Q1988599,Pro Evolution Soccer 3,,,,
http://www.wikidata.org/entity/Q1989219,NBA Live 99,,,,
http://www.wikidata.org/entity/Q1991432,Picross 3D,,,,
http://www.wikidata.org/entity/Q1984146,Heimdall,,,,
http://www.wikidata.org/entity/Q1984531,Die by the Sword,,,,
http://www.wikidata.org/entity/Q1987250,Pro Evolution Soccer 2013,,,Pro Evolution Soccer 2014,
http://www.wikidata.org/entity/Q1988097,Kirakira,,,,
http://www.wikidata.org/entity/Q1976440,Pharaoh's Curse,,,,
http://www.wikidata.org/entity/Q1986745,3rd Super Robot Wars Alpha: To the End of the Galaxy,,,,
http://www.wikidata.org/entity/Q1986782,Irritating Stick,,,,
http://www.wikidata.org/entity/Q1989010,Langrisser IV,,,,
http://www.wikidata.org/entity/Q1988303,Phineas and Ferb,,,,
http://www.wikidata.org/entity/Q1987042,3 Ninjas Kick Back,,,,
http://www.wikidata.org/entity/Q1975690,Dance Dance Revolution SuperNova,,,,
http://www.wikidata.org/entity/Q1975872,Purple Saturn Day,,,,
http://www.wikidata.org/entity/Q1977935,Nerf ArenaBlast,,,,
http://www.wikidata.org/entity/Q1978653,Tachyon: The Fringe,,,,
http://www.wikidata.org/entity/Q1979272,Skool Daze,,,,
http://www.wikidata.org/entity/Q1980794,NASCAR 99,,,,
http://www.wikidata.org/entity/Q1982224,Mobile Suit Gundam: Crossfire,,,,
http://www.wikidata.org/entity/Q1982441,Mobile Suit Gundam: Federation vs. Zeon,,,,
http://www.wikidata.org/entity/Q1982922,Rayman Raving Rabbids,,,,
http://www.wikidata.org/entity/Q1984081,First Samurai,,,,
http://www.wikidata.org/entity/Q1985746,The King of Dragons,,,,
http://www.wikidata.org/entity/Q1987950,Raving Rabbids: Travel in Time,,,,
http://www.wikidata.org/entity/Q1988611,Pro Evolution Soccer 2,,,,
http://www.wikidata.org/entity/Q1989017,Langrisser V: The End of Legend,,,,
http://www.wikidata.org/entity/Q1988886,LittleBigPlanet 2,,LittleBigPlanet,LittleBigPlanet 3,
http://www.wikidata.org/entity/Q1989723,Perestroika,,,,
http://www.wikidata.org/entity/Q1982008,Karnov,,,,
http://www.wikidata.org/entity/Q1986054,Vandal Hearts II,,,,
http://www.wikidata.org/entity/Q1988069,K.O. Beast,,,,
http://www.wikidata.org/entity/Q1982485,Cowboy Bebop: Tsuioku no Serenade,,,,
http://www.wikidata.org/entity/Q1982994,Gundam Battle,,,,
http://www.wikidata.org/entity/Q1984783,Bionicle (video game),,,,
http://www.wikidata.org/entity/Q1988120,Pokémon Yellow,,,,
http://www.wikidata.org/entity/Q1988780,Driver: San Francisco,,,,
http://www.wikidata.org/entity/Q1990991,Toobin',,,,
http://www.wikidata.org/entity/Q1991104,Pro Evolution Soccer 5,,,,
http://www.wikidata.org/entity/Q1984869,Superman: Shadow of Apokolips,DC animated universe,,,Superman: The Animated Series
http://www.wikidata.org/entity/Q1975740,Hard Truck Apocalypse,,Hard Truck: 18 Wheels of Steel,Hard Truck Apocalypse: Rise of the Clans,
http://www.wikidata.org/entity/Q1982071,Kether,,,,
http://www.wikidata.org/entity/Q1976535,Bad Day L.A.,,,,
http://www.wikidata.org/entity/Q1983334,Wrath of the Demon,,,,
http://www.wikidata.org/entity/Q1984059,Test Drive: Eve of Destruction,,,,
http://www.wikidata.org/entity/Q1987120,Fruit Ninja,,,,
http://www.wikidata.org/entity/Q1990915,Atlantis Evolution,,,,
http://www.wikidata.org/entity/Q1987465,CSI: Miami,,,,CSI: Miami
http://www.wikidata.org/entity/Q1986744,The Last of Us,The Last of Us universe,,The Last of Us Part II,
http://www.wikidata.org/entity/Q1986173,Master of Orion III,,Master of Orion II: Battle at Antares,,
http://www.wikidata.org/entity/Q1987167,KKND2: Krossfire,,KKnD,,
http://www.wikidata.org/entity/Q1989054,The Sims 2: Castaway,,The Sims Pet Stories,,
http://www.wikidata.org/entity/Q1987129,The Simpsons Wrestling,The Simpsons universe,,,
http://www.wikidata.org/entity/Q1985756,RoboCop,,,,RoboCop
http://www.wikidata.org/entity/Q1977905,Mighty Final Fight,,,,Final Fight
http://www.wikidata.org/entity/Q1984503,Airborne Ranger,,,Special Forces,
http://www.wikidata.org/entity/Q1982333,Call of Duty: Finest Hour,,Call of Duty: United Offensive,Call of Duty 2,
http://www.wikidata.org/entity/Q1983421,Chuck Rock,,,Chuck Rock II: Son of Chuck,
http://www.wikidata.org/entity/Q1979057,Operation Flashpoint: Dragon Rising,,Operation Flashpoint: Cold War Crisis,Operation Flashpoint: Red River,
http://www.wikidata.org/entity/Q1989435,Voyeur,,,Voyeur II,
http://www.wikidata.org/entity/Q1977516,Genji: Days of the Blade,,Genji: Dawn of the Samurai,,
http://www.wikidata.org/entity/Q1701438,Q1701438,,,,
http://www.wikidata.org/entity/Q1739502,Q1739502,,,,
http://www.wikidata.org/entity/Q1751578,Rolando,,,,
http://www.wikidata.org/entity/Q1714101,Just Dance,,,,
http://www.wikidata.org/entity/Q1668747,Paratrooper,,,,
http://www.wikidata.org/entity/Q1665169,Uridium,,,,
http://www.wikidata.org/entity/Q1674315,Raid over Moscow,,,,
http://www.wikidata.org/entity/Q1692113,Joint Operations: Typhoon Rising,,,,
http://www.wikidata.org/entity/Q1705552,Yakuza 5,,,,
http://www.wikidata.org/entity/Q1721580,Kaiser,,,,
http://www.wikidata.org/entity/Q1748800,Hogan's Alley,,,,
http://www.wikidata.org/entity/Q1752079,Virtua Cop 2,,,,
http://www.wikidata.org/entity/Q1753454,The Thing,,,,
http://www.wikidata.org/entity/Q1659366,Black Gold,,,,
http://www.wikidata.org/entity/Q1709213,Homeland,,,,
http://www.wikidata.org/entity/Q1749543,Menace,,,,
http://www.wikidata.org/entity/Q1751498,Mystery House,,,,
http://www.wikidata.org/entity/Q1711359,The Witness,,,,
http://www.wikidata.org/entity/Q1671827,Invizimals,,,,
http://www.wikidata.org/entity/Q1735675,Katawa Shoujo,Katawa Shoujo universe,,,
http://www.wikidata.org/entity/Q1751705,The Amazing Spider-Man,,,,
http://www.wikidata.org/entity/Q1753152,Deja Vu II: Lost in Las Vegas,,Déjà Vu (video game),,
http://www.wikidata.org/entity/Q1724425,Super Soccer,,,,
http://www.wikidata.org/entity/Q1703254,Uplink,,,,
http://www.wikidata.org/entity/Q1665503,The Horde,,,,
http://www.wikidata.org/entity/Q1666155,Sex Games,,,,
http://www.wikidata.org/entity/Q1668079,Smash TV,,,,
http://www.wikidata.org/entity/Q1688483,Jet Force Gemini,,,,
http://www.wikidata.org/entity/Q1721167,The Pawn,,,,
http://www.wikidata.org/entity/Q1728552,Work Time Fun,,,,
http://www.wikidata.org/entity/Q1748391,International Superstar Soccer Pro,,,,
http://www.wikidata.org/entity/Q1750429,MySims,,,,
http://www.wikidata.org/entity/Q1748744,KKnD,,,KKND2: Krossfire,
http://www.wikidata.org/entity/Q1670993,The Black Cauldron,,,,
http://www.wikidata.org/entity/Q1688484,Jet Set Willy,,,,
http://www.wikidata.org/entity/Q1729998,Stronghold 3,,,,
http://www.wikidata.org/entity/Q1741985,Kinect Sports,,,,
http://www.wikidata.org/entity/Q1747557,Disney's Villains' Revenge,,,,
http://www.wikidata.org/entity/Q1751789,Panzer General,,,,
http://www.wikidata.org/entity/Q1754668,Combat of Giants: Dinosaur Strike,,,,
http://www.wikidata.org/entity/Q1709153,7 Sins,,,,
http://www.wikidata.org/entity/Q1752541,Savage: The Battle for Newerth,,,Savage 2: A Tortured Soul,
http://www.wikidata.org/entity/Q1661310,Indiana Jones' Greatest Adventures,Indiana Jones universe,,,
http://www.wikidata.org/entity/Q1662360,Infernal Runner,,,,
http://www.wikidata.org/entity/Q1666678,International Karate +,,,,
http://www.wikidata.org/entity/Q1755259,Project Firestart,,,,
http://www.wikidata.org/entity/Q1669142,Tapper,,,,
http://www.wikidata.org/entity/Q1755927,Vampire: The Masquerade – Bloodlines,,,Vampire: The Masquerade – Bloodlines 2,Vampire: The Masquerade
http://www.wikidata.org/entity/Q1658492,Ninja Gaiden II: The Dark Sword of Chaos,,,,
http://www.wikidata.org/entity/Q1665781,Moon Patrol,,,,
http://www.wikidata.org/entity/Q1707792,Space Harrier,,,,
http://www.wikidata.org/entity/Q1713819,Jurassic Park III: Dino Defender,,,,
http://www.wikidata.org/entity/Q1736788,Robotron: 2084,,,,
http://www.wikidata.org/entity/Q1750961,Driver 3,,,,
http://www.wikidata.org/entity/Q1753628,Call of Duty: Zombies,,,,
http://www.wikidata.org/entity/Q1754927,Sega Rally Championship,,,,
http://www.wikidata.org/entity/Q1755601,WarioWare DIY,,,,
http://www.wikidata.org/entity/Q1750905,SimCity 3000,,SimCity 2000,SimCity 4,
http://www.wikidata.org/entity/Q1742178,King's Bounty,,,,
http://www.wikidata.org/entity/Q1711616,Wai Wai World 2: SOS!! Parsley Jō,,,,
http://www.wikidata.org/entity/Q1725580,The Getaway: Black Monday,,,,
http://www.wikidata.org/entity/Q1750390,Formula One 99,,,,
http://www.wikidata.org/entity/Q1750895,SimCity Societies,,,,
http://www.wikidata.org/entity/Q1711572,Juiced,,,,
http://www.wikidata.org/entity/Q1684851,NBA 2K11,,,,
http://www.wikidata.org/entity/Q1705983,Return to Krondor,,,,
http://www.wikidata.org/entity/Q1713216,Jumpgate: The Reconstruction Initiative,,,,
http://www.wikidata.org/entity/Q1754058,Necronomicon: The Dawning of Darkness,,,,
http://www.wikidata.org/entity/Q1664767,SunDog: Frozen Legacy,,,,
http://www.wikidata.org/entity/Q1707095,Pachislot Akumajō Dracula,,,,
http://www.wikidata.org/entity/Q1713210,Jump Jupiter,,,,
http://www.wikidata.org/entity/Q1713469,Jungle Hunt,,,,
http://www.wikidata.org/entity/Q1738113,Xenon 2 Megablast,,,,
http://www.wikidata.org/entity/Q1742176,King's Bounty: Armored Princess,,,,
http://www.wikidata.org/entity/Q1747533,AGEOD's American Civil War,,,,
http://www.wikidata.org/entity/Q1750568,FIFA 06,,,,
http://www.wikidata.org/entity/Q1751719,Scud Race,,,,
http://www.wikidata.org/entity/Q1754203,Boktai: The Sun Is in Your Hand,,,,
http://www.wikidata.org/entity/Q1754133,Silent Hill: Shattered Memories,,,,
http://www.wikidata.org/entity/Q1702746,Constantine,,,,Constantine
http://www.wikidata.org/entity/Q1744186,Pop-up Pirate,,,,Pop-up Pirate
http://www.wikidata.org/entity/Q1734828,Modern Combat: Sandstorm,,,Modern Combat 2: Black Pegasus,
http://www.wikidata.org/entity/Q1742190,King's Quest: Mask of Eternity,,King's Quest VII,,
http://www.wikidata.org/entity/Q1742194,King's Quest I,,,King's Quest II,
http://www.wikidata.org/entity/Q1711158,The Spy Who Loved Me,,,,The Spy Who Loved Me
http://www.wikidata.org/entity/Q1713751,Jupiter Lander,,,,
http://www.wikidata.org/entity/Q1701002,Q1701002,,,,The Settlers of Catan
http://www.wikidata.org/entity/Q1707918,South Park: The Stick of Truth,,,South Park: The Fractured But Whole,South Park
http://www.wikidata.org/entity/Q1742195,King's Quest III,,King's Quest II,King's Quest IV,
http://www.wikidata.org/entity/Q1661316,Indiana Jones and the Emperor's Tomb,Indiana Jones universe,,,
http://www.wikidata.org/entity/Q1750461,Shadow Man: 2econd Coming,,Shadow Man,,Shadowman
http://www.wikidata.org/entity/Q1671179,Leather Goddesses of Phobos,,,Leather Goddesses of Phobos 2,
http://www.wikidata.org/entity/Q1684805,Wing Commander: Privateer,,,Privateer 2: The Darkening,
http://www.wikidata.org/entity/Q1658920,Illusion of Gaia,,Soul Blazer,Terranigma,
http://www.wikidata.org/entity/Q1707018,The Simpsons Arcade Game,The Simpsons universe,,,
http://www.wikidata.org/entity/Q1711379,To the Moon,,,Beautiful Wasteland,
