videogames,videogamesLabel,developerLabel,publisherLabel,designedByLabel,composerLabel
http://www.wikidata.org/entity/Q60663876,MachiaVillain,,,,
http://www.wikidata.org/entity/Q60666441,Fair Strike,,,,
http://www.wikidata.org/entity/Q60669389,Lock Her Up: The Trump Supremacy,Three Guys Game Studio,Three Guys Game Studio,,
http://www.wikidata.org/entity/Q60669419,World War Party: Game of Trump,,,,
http://www.wikidata.org/entity/Q60669472,Trump Simulator 2017,Brimo Studio,Brimo Studio,,
http://www.wikidata.org/entity/Q60669584,! That Bastard Is Trying To Steal Our Gold !,,,,
http://www.wikidata.org/entity/Q60669624,!4RC4N01D!,armogames,armogames,,
http://www.wikidata.org/entity/Q60673807,Zone of the Enders: The 2nd Runner MARS,,,,
http://www.wikidata.org/entity/Q60673918,Drone Fight,"SilverStarJapan Co., Ltd.","SilverStarJapan Co., Ltd.",,
http://www.wikidata.org/entity/Q60674732,Q60674732,Ankama Games,Ankama Games,,
http://www.wikidata.org/entity/Q60676060,A Pixel Story,,,,
http://www.wikidata.org/entity/Q60676074,Age of Conquest IV,,,,
http://www.wikidata.org/entity/Q60676089,Age of Wonders: Planetfall,Triumph Studios,Paradox Interactive,,
http://www.wikidata.org/entity/Q60677687,Pro Rugby Manager,Cyanide,Focus Home Interactive,,
http://www.wikidata.org/entity/Q60693605,RC Cars,,,,
http://www.wikidata.org/entity/Q60695539,!4RC4N01D! 3: Cold Space,armogames,armogames,,
http://www.wikidata.org/entity/Q60695541,!4RC4N01D! 4: Kohbeep Edition,armogames,armogames,,
http://www.wikidata.org/entity/Q60695543,!4RC4N01D! 2: Retro Edition,armogames,armogames,,
http://www.wikidata.org/entity/Q60704745,Derby Stallion,,ASCII Corporation,,
http://www.wikidata.org/entity/Q60716109,War! Age of Imperialism,,Eagle Games,,
http://www.wikidata.org/entity/Q60738895,Total Recall,,,,
http://www.wikidata.org/entity/Q60738938,Alien Virus,,,,
http://www.wikidata.org/entity/Q60739782,Pop'n Tanks!,,,,
http://www.wikidata.org/entity/Q60739812,Robotron X,,,,
http://www.wikidata.org/entity/Q60739839,This Is Football 2002,,,,
http://www.wikidata.org/entity/Q60739986,Speed Race,,,,
http://www.wikidata.org/entity/Q60740153,White Night,,,,
http://www.wikidata.org/entity/Q60740278,The Wizard of Oz,,,,
http://www.wikidata.org/entity/Q60740354,Outdoor Life: Sportsman's Challenge,,,,
http://www.wikidata.org/entity/Q60740515,Azkend 2: The World Beneath,,,,
http://www.wikidata.org/entity/Q60740524,Shellshock,,,,
http://www.wikidata.org/entity/Q60740631,Destiny 2 post-release content,,,,
http://www.wikidata.org/entity/Q60740705,Chronology,,,,
http://www.wikidata.org/entity/Q60740767,American Challenge: A Sailing Simulation,,,,
http://www.wikidata.org/entity/Q60741066,Piposh,,,,
http://www.wikidata.org/entity/Q60741288,Garfield Kart,,,,
http://www.wikidata.org/entity/Q60741360,NBA In the Zone 2,,Konami,,
http://www.wikidata.org/entity/Q60741391,Etrian Odyssey Nexus,Atlus,Atlus,,
http://www.wikidata.org/entity/Q60741392,The King's Bird,,,,
http://www.wikidata.org/entity/Q60741520,Mordheim: Warband Skirmish,,,,
http://www.wikidata.org/entity/Q60742149,NASCAR Racing,,,,
http://www.wikidata.org/entity/Q60743293,Samurai Shodown,SNK,SNK,,
http://www.wikidata.org/entity/Q60743318,A Bastard's Tale,,,,
http://www.wikidata.org/entity/Q60743327,Airscape: The Fall of Gravity,,,,
http://www.wikidata.org/entity/Q60743338,Astebreed,,,,
http://www.wikidata.org/entity/Q60743371,AstroFire,,,,
http://www.wikidata.org/entity/Q60743421,Reigns: Game of Thrones,,,,
http://www.wikidata.org/entity/Q60743472,A Bloody Night,,,,
http://www.wikidata.org/entity/Q60743473,A Butterfly in the District of Dreams,,,,
http://www.wikidata.org/entity/Q60743751,A Demon's Game: Episode 1,,,,
http://www.wikidata.org/entity/Q60743812,A Duel Hand Disaster: Trackher,,,,
http://www.wikidata.org/entity/Q60744028,MouseCraft,,,,
http://www.wikidata.org/entity/Q60744089,Triple Punch,,,,
http://www.wikidata.org/entity/Q60744186,Dead in the Water,,,,
http://www.wikidata.org/entity/Q60744187,Chasm,Bit Kid,,,
http://www.wikidata.org/entity/Q60744304,The Rhythm of Fighters,,,,
http://www.wikidata.org/entity/Q60744653,Funky Head Boxers,,,,
http://www.wikidata.org/entity/Q60746335,Creeping Terror,,,,
http://www.wikidata.org/entity/Q60747310,Secret Agent Barbie,,,,
http://www.wikidata.org/entity/Q60747344,Supreme Ruler The Great War,,,,
http://www.wikidata.org/entity/Q60747928,Chambers of Shaolin,,,,
http://www.wikidata.org/entity/Q60747960,Fitness Boxing,,,,
http://www.wikidata.org/entity/Q60747975,Hell's Kitchen: The Game,,,,
http://www.wikidata.org/entity/Q60748005,Creaks,Amanita Design,Amanita Design,,
http://www.wikidata.org/entity/Q60748020,Shin Megami Tensei: Liberation Dx2,Sega,Sega,,
http://www.wikidata.org/entity/Q60748020,Shin Megami Tensei: Liberation Dx2,Atlus,Sega,,
http://www.wikidata.org/entity/Q60748040,Indie Pogo,,,,
http://www.wikidata.org/entity/Q60748373,NeuroDancer: Journey Into the Neuronet!,Electric Dreams,PIXIS Interactive,David Lo,
http://www.wikidata.org/entity/Q60748895,The Missing: J.J. Macfield and the Island of Memories,,,,
http://www.wikidata.org/entity/Q60749022,Snooker 19,,,,
http://www.wikidata.org/entity/Q60749563,Toast Time,,,,
http://www.wikidata.org/entity/Q89268198,Virtua Fighter Kids,Sega AM2,Samsung Electronics,,
http://www.wikidata.org/entity/Q89268198,Virtua Fighter Kids,Sega AM2,Sega,,
http://www.wikidata.org/entity/Q89268198,Virtua Fighter Kids,Sega AM2,Tectoy,,
http://www.wikidata.org/entity/Q89279264,The Culling of the Cows,,,,
http://www.wikidata.org/entity/Q89281071,Tales of Monkey Island: Chapter 2 - The Siege of Spinner Cay,,,,
http://www.wikidata.org/entity/Q89281073,Tales of Monkey Island: Chapter 4 - The Trial and Execution of Guybrush Threepwood,,,,
http://www.wikidata.org/entity/Q89282812,FortressCraft Evolved,,,,
http://www.wikidata.org/entity/Q89282934,Sakura Beach 2,,,,
http://www.wikidata.org/entity/Q89283084,Platformines,,,,
http://www.wikidata.org/entity/Q89283466,Escape Machines,,,,
http://www.wikidata.org/entity/Q89283530,Clockwork Tales: Of Glass and Ink,,,,
http://www.wikidata.org/entity/Q89283537,Probably Archery,,,,
http://www.wikidata.org/entity/Q89283544,DreadOut: Keepers of The Dark,,,,
http://www.wikidata.org/entity/Q89283551,Fancy Skulls,,,,
http://www.wikidata.org/entity/Q89283559,Razenroth,,,,
http://www.wikidata.org/entity/Q89284004,Sisyphus Reborn,,,,
http://www.wikidata.org/entity/Q89284014,Monster Truck Destruction,,,,
http://www.wikidata.org/entity/Q89284079,The Samaritan Paradox,,,,
http://www.wikidata.org/entity/Q89284388,Necromonads,,,,
http://www.wikidata.org/entity/Q89284393,Ultionus: A Tale of Petty Revenge,,,,
http://www.wikidata.org/entity/Q89284404,Life of Pixel,,,,
http://www.wikidata.org/entity/Q89284411,Danmaku Unlimited 2,,,,
http://www.wikidata.org/entity/Q89284418,Rising World,,,,
http://www.wikidata.org/entity/Q89284902,The Average Everyday Adventures of Samantha Browne,,,,
http://www.wikidata.org/entity/Q89284976,Flashout 2,,,,
http://www.wikidata.org/entity/Q89285023,Sky Rogue,,,,
http://www.wikidata.org/entity/Q89285051,Beach Bounce,,,,
http://www.wikidata.org/entity/Q89285053,The Dwarf Run,,,,
http://www.wikidata.org/entity/Q89285851,DROD: The Second Sky,,,,
http://www.wikidata.org/entity/Q89287450,ALICE VR,,,,
http://www.wikidata.org/entity/Q89287458,The Norwood Suite,,,,
http://www.wikidata.org/entity/Q89288058,Aqua Moto Racing Utopia,,,,
http://www.wikidata.org/entity/Q89288127,Battlezone 98 Redux,,,,
http://www.wikidata.org/entity/Q89322040,Shining Force III Scenario 2,Camelot Software Planning,Sega,,
http://www.wikidata.org/entity/Q89322146,Shining Force III Scenario 3,Camelot Software Planning,Sega,,
http://www.wikidata.org/entity/Q89329060,Shining Force III Premium Disc,Camelot Software Planning,Sega,,
http://www.wikidata.org/entity/Q89367826,Star Hammer: The Vanguard Prophecy,,,,
http://www.wikidata.org/entity/Q89368126,Filthy Lucre,,,,
http://www.wikidata.org/entity/Q89368244,Derrick the Deathfin,,,,
http://www.wikidata.org/entity/Q89374092,Good Job,Paladin Studios,Nintendo,,
http://www.wikidata.org/entity/Q89408241,Deep Dungeons of Doom,,,,
http://www.wikidata.org/entity/Q89408251,Nelly Cootalot: The Fowl Fleet,,,,
http://www.wikidata.org/entity/Q89408254,Regalia: Of Men and Monarchs,,,,
http://www.wikidata.org/entity/Q89408256,Heroes of the Monkey Tavern,,,,
http://www.wikidata.org/entity/Q89408260,Wand Wars,,,,
http://www.wikidata.org/entity/Q89408296,Knight Squad,,,,
http://www.wikidata.org/entity/Q89408372,Of Guards and Thieves,,,,
http://www.wikidata.org/entity/Q89408582,Defend Your Crypt,,,,
http://www.wikidata.org/entity/Q89408830,Golden Krone Hotel,,,,
http://www.wikidata.org/entity/Q89408833,StarDrive 2,,,,
http://www.wikidata.org/entity/Q89408836,Community Inc,,,,
http://www.wikidata.org/entity/Q89408847,Super Cloudbuilt,,,,
http://www.wikidata.org/entity/Q89408853,Contraption Maker,,,,
http://www.wikidata.org/entity/Q89408856,Momonga Pinball Adventures,,,,
http://www.wikidata.org/entity/Q89408857,Bot Vice,,,,
http://www.wikidata.org/entity/Q89409315,Zombie Night Terror,,,,
http://www.wikidata.org/entity/Q89409336,Hiragana Pixel Party,,,,
http://www.wikidata.org/entity/Q89409387,Windward,,,,
http://www.wikidata.org/entity/Q89409392,Potatoman Seeks the Troof,,,,
http://www.wikidata.org/entity/Q89421421,The Wild Age,,,,
http://www.wikidata.org/entity/Q89463655,Tango Fiesta,,,,
http://www.wikidata.org/entity/Q89463673,Kill The Bad Guy,,,,
http://www.wikidata.org/entity/Q89491738,Secret of the Magic Crystals,,,,
http://www.wikidata.org/entity/Q89492308,Diaries of a Spaceport Janitor,,,,
http://www.wikidata.org/entity/Q89572571,Shadow Fight,,,,
http://www.wikidata.org/entity/Q89578003,Q89578003,,,,
http://www.wikidata.org/entity/Q89599470,Up for Grabs,,,,
http://www.wikidata.org/entity/Q89656761,Virtua Fighter Remix,Sega AM2,Samsung Electronics,,
http://www.wikidata.org/entity/Q89656761,Virtua Fighter Remix,Sega AM2,Sega,,
http://www.wikidata.org/entity/Q89656761,Virtua Fighter Remix,Sega AM2,Tectoy,,
http://www.wikidata.org/entity/Q89682810,War of the Human Tanks,,,,
http://www.wikidata.org/entity/Q89683652,Star Trek: Adversaries,,,,
http://www.wikidata.org/entity/Q89694714,LA Cops,,,,
http://www.wikidata.org/entity/Q89694949,Maria the Witch,,,,
http://www.wikidata.org/entity/Q89702240,Sparkle 2 Evo,,,,
http://www.wikidata.org/entity/Q89769810,Super Tempo,Red Entertainment,,,
http://www.wikidata.org/entity/Q89769810,Super Tempo,Aspect Co.,,,
http://www.wikidata.org/entity/Q89778132,3-D Ultra Pinball: Thrillride,Left Field Productions,,,
http://www.wikidata.org/entity/Q89792349,The Complex,Wales Interactive,Wales Interactive,,
http://www.wikidata.org/entity/Q89904436,Why Am I Dead At Sea,Peltast Software,Peltast Software,Patrick McGrath,Bill Kiley
http://www.wikidata.org/entity/Q89914251,Bobby's World,"RSP, Inc.",,,
http://www.wikidata.org/entity/Q89919932,Sparkle 3 Genesis,,,,
http://www.wikidata.org/entity/Q89985793,yoru、tomosu,,Nippon Ichi Software,,
http://www.wikidata.org/entity/Q89996620,Cray 5,Topo Soft,Erbe Software S.A.,,
http://www.wikidata.org/entity/Q90001760,FRIENDS TOWN,,,,
http://www.wikidata.org/entity/Q90005750,Adorable Home,,,,
http://www.wikidata.org/entity/Q90006515,Attack on Titan 2: Final Battle,Koei Tecmo Games,,,
http://www.wikidata.org/entity/Q90008611,Lost Words: Beyond the Page,,,,
http://www.wikidata.org/entity/Q90019396,Shining Force III Scenario 1,Camelot Software Planning,Sega,,
http://www.wikidata.org/entity/Q90028111,Sparkle Zero,,Forever Entertainment,,
http://www.wikidata.org/entity/Q90085318,"Elemental Gelade: Matoe, Suifu no Ken",,,,
http://www.wikidata.org/entity/Q90085509,Elemental Gelade: Tozasareshi Uta,,,,
http://www.wikidata.org/entity/Q90132619,Cubikolor,,Plug In Digital,,
http://www.wikidata.org/entity/Q90132621,Bladestorm Nightmare,,,,
http://www.wikidata.org/entity/Q90132783,Drift Zone,,,,
http://www.wikidata.org/entity/Q90132914,Drift Zone,,,,
http://www.wikidata.org/entity/Q90133131,Drift Zone,,,,
http://www.wikidata.org/entity/Q90133913,Draw a Stickman: EPIC,,,,
http://www.wikidata.org/entity/Q90133941,Draw a Stickman: Epic 2,,,,
http://www.wikidata.org/entity/Q90134049,Draw a Stickman: EPIC,,,,
http://www.wikidata.org/entity/Q170331,Travian,Travian Games,,,
http://www.wikidata.org/entity/Q211229,Black Mesa,Crowbar Collective,Crowbar Collective,,
http://www.wikidata.org/entity/Q215936,Defense of the Ancients,,,IceFrog,
http://www.wikidata.org/entity/Q215936,Defense of the Ancients,,,Steve Feak,
http://www.wikidata.org/entity/Q307441,osu!,Dean Herbert,,,
http://www.wikidata.org/entity/Q332480,Absolute Redemption,,,,
http://www.wikidata.org/entity/Q391616,DayZ,Dean Hall,,,
http://www.wikidata.org/entity/Q647642,Deathmatch Classic,Valve Corporation,Valve Corporation,,
http://www.wikidata.org/entity/Q719337,FarmVille,Zynga,Zynga,,
http://www.wikidata.org/entity/Q720367,Hot Coffee mod,Rockstar North,Rockstar Games,,
http://www.wikidata.org/entity/Q720367,Hot Coffee mod,Rockstar Games,Rockstar Games,,
http://www.wikidata.org/entity/Q737653,Wasteland,Interplay Entertainment,Electronic Arts,Ken St. Andre,
http://www.wikidata.org/entity/Q837923,Garry's Mod,Facepunch Studios,Valve Corporation,,
http://www.wikidata.org/entity/Q1058431,Q1058431,,,,
http://www.wikidata.org/entity/Q1061681,Kingdom of Loathing,Asymmetric Publications,,,
http://www.wikidata.org/entity/Q1166122,DarkOrbit,Bigpoint GmbH,,,
http://www.wikidata.org/entity/Q1194064,Akinator,,,,
http://www.wikidata.org/entity/Q1270247,Supremacy 1914,,Bigpoint GmbH,,
http://www.wikidata.org/entity/Q1437282,Forge of Empires,InnoGames,InnoGames,,
http://www.wikidata.org/entity/Q1472144,SourceForts,,,,
http://www.wikidata.org/entity/Q1491758,Galaxywars,,,,
http://www.wikidata.org/entity/Q1569451,Virtonomics,,,,
http://www.wikidata.org/entity/Q1759551,GoSupermodel,watAgame,,,
http://www.wikidata.org/entity/Q1851407,TrueCombat:Elite,,,,
http://www.wikidata.org/entity/Q1961677,Heroes of Might and Magic III: In the Wake of Gods,,,,
http://www.wikidata.org/entity/Q1988834,The Ship,Outerlight,Valve Corporation,,
http://www.wikidata.org/entity/Q2031866,Project Reality,,,,
http://www.wikidata.org/entity/Q2221461,Dragon Quest IX,Level-5,Nintendo,Yuji Horii,Koichi Sugiyama
http://www.wikidata.org/entity/Q2294865,Dragon Warrior VII,Heartbeat,Enix,Yuji Horii,Koichi Sugiyama
http://www.wikidata.org/entity/Q2310470,Dragon Quest IV,Chunsoft,Enix,Yuji Horii,Koichi Sugiyama
http://www.wikidata.org/entity/Q2332553,Star Wars Combine,,,,
http://www.wikidata.org/entity/Q2411216,The Sims Social,Playfish,Electronic Arts,,
http://www.wikidata.org/entity/Q4044698,My Lands,,,,
http://www.wikidata.org/entity/Q5505184,Frog Fractions,Twinbeard Studios,,,
http://www.wikidata.org/entity/Q6942932,Muslim Massacre: The Game of Modern Religious Genocide,,,,
http://www.wikidata.org/entity/Q6985701,Necropolis,Gregory Weir,,,
http://www.wikidata.org/entity/Q10590630,Musicmanager,,,,
http://www.wikidata.org/entity/Q10871343,Silk Road Heroes,,Tencent,,
http://www.wikidata.org/entity/Q10942632,Q10942632,,,,
http://www.wikidata.org/entity/Q11078453,Mole Manor,Q10867962,,,
http://www.wikidata.org/entity/Q11322987,Dragon Crusade,,,,
http://www.wikidata.org/entity/Q11888363,Q11888363,,,,
http://www.wikidata.org/entity/Q11888364,Q11888364,,,,
http://www.wikidata.org/entity/Q13048275,Candy Box,,,,
http://www.wikidata.org/entity/Q15896978,Seer (game series),,,,
http://www.wikidata.org/entity/Q15908700,Q15908700,,,,
http://www.wikidata.org/entity/Q16258910,Muddy Waters,,,,
http://www.wikidata.org/entity/Q16259721,Kaboom: The Suicide Bombing Game,fabulous999,fabulous999,,
http://www.wikidata.org/entity/Q17042683,Oulala Fantasy Football,,,,
http://www.wikidata.org/entity/Q18766768,Legend Online II,,,,
http://www.wikidata.org/entity/Q20012932,Agar.io,,,,
http://www.wikidata.org/entity/Q20031736,Town of Salem,BlankMediaGames,,,
http://www.wikidata.org/entity/Q20155508,Touken Ranbu,Nitroplus,DMM.com,,
http://www.wikidata.org/entity/Q20155508,Touken Ranbu,DMM.com,DMM.com,,
http://www.wikidata.org/entity/Q20712544,Tower of Heaven,Askiisoft,,,
http://www.wikidata.org/entity/Q20873045,Hexagon,,,,Chipzel
http://www.wikidata.org/entity/Q21755444,Miracle Girls Festival,Sega,,,
http://www.wikidata.org/entity/Q22127610,Imperial SaGa,,,,Kenji Ito
http://www.wikidata.org/entity/Q23895358,Slither.io,,,,
http://www.wikidata.org/entity/Q26834059,Breakaway,Champlain College,Champlain College,,
http://www.wikidata.org/entity/Q28449915,World War Online,,,,
http://www.wikidata.org/entity/Q28686422,Q28686422,,,,
http://www.wikidata.org/entity/Q33108847,Q33108847,DMM.com,DMM.com,,
http://www.wikidata.org/entity/Q33108847,Q33108847,DMM.com,Nutaku,,
http://www.wikidata.org/entity/Q39056373,Guess the Correlation,,,,
http://www.wikidata.org/entity/Q48905139,QQ Pet Fight,,Tencent,,
http://www.wikidata.org/entity/Q51248073,Invader Zim: Dib's Nanochase,,,,
http://www.wikidata.org/entity/Q51248279,Invader Zim: In-Sanitation,,,,
http://www.wikidata.org/entity/Q52074855,Google Pac-Man,Google,,,
http://www.wikidata.org/entity/Q54823977,Surviv.io,,,,
http://www.wikidata.org/entity/Q57977677,ROXI,ROXI,,,
http://www.wikidata.org/entity/Q60464432,Full Screen Mario,,,,
http://www.wikidata.org/entity/Q63214681,Namuamidabutsu! Utena,,,,
http://www.wikidata.org/entity/Q63244116,Saints Row: Total Control,Punch Entertainment,THQ,,
http://www.wikidata.org/entity/Q63373775,8=D~<3,BáiYù,BáiYù,,
http://www.wikidata.org/entity/Q63436573,30 Days Until Wedding Bells,Team Koala Lampoon,Team Koala Lampoon,,
http://www.wikidata.org/entity/Q64620875,A Closed World,Team Fabulous,Team Fabulous,,
http://www.wikidata.org/entity/Q64729743,A Fine Night,Grhyll,Grhyll,,
http://www.wikidata.org/entity/Q64826849,All That I Touch,Drazillion,Drazillion,,
http://www.wikidata.org/entity/Q64826856,All Tomorrow’s Parties,Niamh Schönherr,Niamh Schönherr,,
http://www.wikidata.org/entity/Q64826891,A Meadow of Opal,Hishicorne,Hishicorne,,
http://www.wikidata.org/entity/Q65229223,Krunker.io,Yendis Entertainment,Yendis Entertainment,,
http://www.wikidata.org/entity/Q65803277,What!? My Neighbors Are Demons!!?,Critical Bliss,Critical Bliss,,
http://www.wikidata.org/entity/Q78209159,Star Trek: Starfleet Academy – Chekov's Lost Missions,,Interplay Entertainment,,
http://www.wikidata.org/entity/Q81611409,The Sims 4: Discover University,Maxis,Electronic Arts,,
http://www.wikidata.org/entity/Q81611409,The Sims 4: Discover University,The Sims Studio,Electronic Arts,,
http://www.wikidata.org/entity/Q82069349,Shell Shockers,,,,
http://www.wikidata.org/entity/Q85756369,Denizens of Earthdawn Volume One,,FASA,,
http://www.wikidata.org/entity/Q85894078,Q85894078,,,,
http://www.wikidata.org/entity/Q89405271,Deeeep.io,,,,
http://www.wikidata.org/entity/Q89909591,Vampire: The Masquerade – Shadows of New York,Draw Distance,Draw Distance,,
http://www.wikidata.org/entity/Q94978355,Moe! Ninja Girls RPG,Now Production,NTT Solmare,,
http://www.wikidata.org/entity/Q96310157,The Sims 4: Eco Lifestyle,Maxis,Electronic Arts,,
http://www.wikidata.org/entity/Q96310157,The Sims 4: Eco Lifestyle,The Sims Studio,Electronic Arts,,
http://www.wikidata.org/entity/Q96316155,Talisman Dungeon,,,,
http://www.wikidata.org/entity/Q97039338,Star Trek: Voyager – Elite Force expansion pack,,,,
http://www.wikidata.org/entity/Q97376174,Q97376174,,,,
http://www.wikidata.org/entity/Q97500576,Teenage Mutant Ninja Turtles: Dark Horizons,,,,
http://www.wikidata.org/entity/Q97930215,Destiny 2: Beyond Light,,,,
http://www.wikidata.org/entity/Q98308832,Control: AWE,Remedy Entertainment,505 Games,,
http://www.wikidata.org/entity/Q66552796,CD Pachisuro Bishōjo Gambler,,,,
http://www.wikidata.org/entity/Q66553030,Violent Soldier Model AI02005,,,,
http://www.wikidata.org/entity/Q66553220,J. League Greatest Eleven,,,,
http://www.wikidata.org/entity/Q66553265,Spriggan Mark 2 - Re Terraform Project,,,,
http://www.wikidata.org/entity/Q66553492,Blood Gear,,,,
http://www.wikidata.org/entity/Q66553791,Mystic Formula,,,,
http://www.wikidata.org/entity/Q66554268,White Night,,,,
http://www.wikidata.org/entity/Q66554378,Violett,,,,
http://www.wikidata.org/entity/Q66557925,Super Raiden,,,,
http://www.wikidata.org/entity/Q66558101,Iga Ninden: Gaō,,,,
http://www.wikidata.org/entity/Q66558351,Super Metal Crusher,,,,
http://www.wikidata.org/entity/Q66566110,Snowball,,,,
http://www.wikidata.org/entity/Q66566185,Snowball,,,,
http://www.wikidata.org/entity/Q66566253,Spartan,,,,
http://www.wikidata.org/entity/Q66566324,Ambush,,,,
http://www.wikidata.org/entity/Q66567075,Super Albatross,,,,
http://www.wikidata.org/entity/Q66567838,Yet Another Hero Story,,,,
http://www.wikidata.org/entity/Q66567880,Moons of Madness,,Funcom,,
http://www.wikidata.org/entity/Q66578448,Poinie's Poin,,,,
http://www.wikidata.org/entity/Q66579477,The War in Heaven,,Activision Publishing,,
http://www.wikidata.org/entity/Q66580064,Tales of the Arabian Nights,,,,
http://www.wikidata.org/entity/Q66584098,Robin,,,,
http://www.wikidata.org/entity/Q66584099,Stone Age,,,,
http://www.wikidata.org/entity/Q66587134,Labyrinth,,,,
http://www.wikidata.org/entity/Q66587143,Escape,,,,
http://www.wikidata.org/entity/Q66587148,Escape,,,,
http://www.wikidata.org/entity/Q66597432,Spider Man 2 Activity Center,,,,
http://www.wikidata.org/entity/Q66604764,Vigor,Bohemia Interactive,,,
http://www.wikidata.org/entity/Q66604892,NEKOPARA Extra,NEKO WORKs,Sekai Project,,
http://www.wikidata.org/entity/Q66605135,Kerbal Space Program 2,Star Theory Games,Private Division,,
http://www.wikidata.org/entity/Q66606278,NEKOPARA Vol. 4,NEKO WORKs,Sekai Project,,
http://www.wikidata.org/entity/Q66619659,Cobra,,,,
http://www.wikidata.org/entity/Q66619668,Cobra,,,,
http://www.wikidata.org/entity/Q66624585,Forward to the Sky,,,,
http://www.wikidata.org/entity/Q66660502,ReadySet Heroes,Robot Entertainment,Sony Interactive Entertainment,,
http://www.wikidata.org/entity/Q66665639,River City Girls,WayForward Technologies,,,
http://www.wikidata.org/entity/Q66669058,Rad,Double Fine Productions,Bandai Namco Holdings,,
http://www.wikidata.org/entity/Q66681711,Q66681711,,,,
http://www.wikidata.org/entity/Q66686803,Belladonna,,,,
http://www.wikidata.org/entity/Q66686967,"Love, Guitars, and the Nashville Skyline",,Sekai Project,,
http://www.wikidata.org/entity/Q66687081,Haque,,,,
http://www.wikidata.org/entity/Q66689035,Cut the Rope 2,ZeptoLab,ZeptoLab,,
http://www.wikidata.org/entity/Q66693967,As We Know It,,,,
http://www.wikidata.org/entity/Q66722288,Navy Strike,Rowan Software,,,
http://www.wikidata.org/entity/Q66724721,Forget-Me-Not,,,,
http://www.wikidata.org/entity/Q66724782,"A Werewolf Opportunity, Obviously",,,,
http://www.wikidata.org/entity/Q66737142,OverHIT,NAT Games,Nexon,,
http://www.wikidata.org/entity/Q66737979,Thunderbolt,,,,
http://www.wikidata.org/entity/Q66739825,Escape from Pleasure Planet,,,,
http://www.wikidata.org/entity/Q66739890,Winter Voices,,,,
http://www.wikidata.org/entity/Q66759044,A-Train,,,,
http://www.wikidata.org/entity/Q66759053,Aegis,,,,
http://www.wikidata.org/entity/Q66759084,Angelique Duet,,,,
http://www.wikidata.org/entity/Q66759206,Bedlam (Skyshine Games),,,,
http://www.wikidata.org/entity/Q66759545,The Haunted Island,,,,Dan Golding
http://www.wikidata.org/entity/Q66760350,Galaxy Girls,,Dharker Studio,,
http://www.wikidata.org/entity/Q66760754,Love Bites,,,,
http://www.wikidata.org/entity/Q66761332,PUBG Lite,,,,
http://www.wikidata.org/entity/Q66762030,Allods Adventure,Allods Team,,,
http://www.wikidata.org/entity/Q66762564,Space Wars: Darth Star,,,,
http://www.wikidata.org/entity/Q66762579,Star Wars Jedi Knight 2: Lady Jedi,Raven Software,LucasArts,,
http://www.wikidata.org/entity/Q66762593,Star Wars Pinball: Balance of the Force,Zen Studios,Zen Studios,,
http://www.wikidata.org/entity/Q66762594,Star Wars Pinball: Heroes Within,Zen Studios,Zen Studios,,
http://www.wikidata.org/entity/Q66762620,Ultimate LEGO Star Wars,TT Games,Warner Bros. Interactive Entertainment,,
http://www.wikidata.org/entity/Q66762621,Star Wars: Imperial Academy,,THQ,,
http://www.wikidata.org/entity/Q66762626,Star Wars Rouge Squadron II: Rouge Leader,,,,
http://www.wikidata.org/entity/Q66762627,Star Wars Rouge Squadron III: Rebel Strike,,,,
http://www.wikidata.org/entity/Q66763354,My Talking Tom 2,,,,
http://www.wikidata.org/entity/Q66770124,Resident Evil 4,,,,
http://www.wikidata.org/entity/Q66770175,Claymore: Gingan no Majo,,"Digital Works Entertainment Co., Ltd.",,
http://www.wikidata.org/entity/Q66788928,"Batman: Arkham Origins Cold, Cold Heart",Warner Bros. Interactive Entertainment,Warner Bros. Interactive Entertainment,,
http://www.wikidata.org/entity/Q66788955,Battlefield 3 – Back to Karkand,EA DICE,Electronic Arts,,
http://www.wikidata.org/entity/Q66788956,Battlefield 3: Aftermath,EA DICE,Electronic Arts,,
http://www.wikidata.org/entity/Q66788958,Battlefield 3: Armored Kill,EA DICE,Electronic Arts,,
http://www.wikidata.org/entity/Q66788959,Battlefield 3: Close Quarters,,,,
http://www.wikidata.org/entity/Q66788960,Battlefield 4: China Rising,Electronic Arts,Electronic Arts,,
http://www.wikidata.org/entity/Q66788961,Battlefield 4: Final Stand,EA DICE,Electronic Arts,,
http://www.wikidata.org/entity/Q66788962,Battlefield 4: Second Assault,Electronic Arts,Electronic Arts,,
http://www.wikidata.org/entity/Q66788963,Battlefield Alliance,,,,
http://www.wikidata.org/entity/Q66788964,Battlefield Command: Europe at War 1939 - 1945,,,,
http://www.wikidata.org/entity/Q66788965,Q66788965,,,,
http://www.wikidata.org/entity/Q66789231,King's Bounty II,1C Company,1C Company,,
http://www.wikidata.org/entity/Q66793725,Golf Clash,,,,
http://www.wikidata.org/entity/Q66795979,Kandagawa Jet Girls,Honey Parade Games,Marvelous,,
http://www.wikidata.org/entity/Q66796059,The Dungeon of Naheulbeuk: The Amulet of Chaos,Artefacts Studio,Dear Villagers,,
http://www.wikidata.org/entity/Q66805384,Mechwarrior: Titanium Trilogy,,,,
http://www.wikidata.org/entity/Q66808572,EverQuest 2: The Shadow Odyssey,,,,
http://www.wikidata.org/entity/Q66808625,EverQuest 2: The Bloodline Chronicles,,,,
http://www.wikidata.org/entity/Q66808631,EverQuest 2: Sentinel's Fate,,,,
